geoid,geoid20,year,total_pop
1400000US06037910601,6037910601,2014,6945
1400000US06037910602,6037910602,2014,3940
1400000US06037910605,6037910605,2014,4630
1400000US06037910606,6037910606,2014,3350
1400000US06037910607,6037910607,2014,3342
1400000US06037910608,6037910608,2014,3836
1400000US06037910706,6037910706,2014,5929
1400000US06037910707,6037910707,2014,4228
1400000US06037910709,6037910709,2014,1714
1400000US06037910712,6037910712,2014,2524
1400000US06037910713,6037910713,2014,6204
1400000US06037910714,6037910714,2014,4078
1400000US06037910715,6037910715,2014,6041
1400000US06037910716,6037910716,2014,5789
1400000US06037910717,6037910717,2014,3844
1400000US06037910718,6037910718,2014,4499
1400000US06037910719,6037910719,2014,4441
1400000US06037910720,6037910720,2014,4037
1400000US06037910721,6037910721,2014,4729
1400000US06037910804,6037910804,2014,2470
1400000US06037910807,6037910807,2014,5893
1400000US06037910808,6037910808,2014,3452
1400000US06037910809,6037910809,2014,1848
1400000US06037910810,6037910810,2014,2676
1400000US06037910814,6037910814,2014,3001
1400000US06037910815,6037910815,2014,5779
1400000US06037911001,6037911001,2014,3891
1400000US06037911100,6037911100,2014,7613
1400000US06037920013,6037920013,2014,4669
1400000US06037920015,6037920015,2014,6304
1400000US06037920016,6037920016,2014,4987
1400000US06037920017,6037920017,2014,4517
1400000US06037920018,6037920018,2014,2399
1400000US06037920020,6037920020,2014,7482
1400000US06037920028,6037920028,2014,5644
1400000US06037920029,6037920029,2014,3758
1400000US06037920030,6037920030,2014,5861
1400000US06037920031,6037920031,2014,5280
1400000US06037920034,6037920034,2014,3533
1400000US06037920035,6037920035,2014,8107
1400000US06037920038,6037920038,2014,4340
1400000US06037920039,6037920039,2014,2026
1400000US06037920040,6037920040,2014,3506
1400000US06037920041,6037920041,2014,3065
1400000US06037920042,6037920042,2014,7059
1400000US06037920043,6037920043,2014,5950
1400000US06037920044,6037920044,2014,3137
1400000US06037920045,6037920045,2014,5023
1400000US06037920046,6037920046,2014,3324
1400000US06037920047,6037920047,2014,4120
1400000US06037920048,6037920048,2014,6340
1400000US06037920049,6037920049,2014,4094
1400000US06037920050,6037920050,2014,1293
1400000US06037920102,6037920102,2014,5587
1400000US06037920104,6037920104,2014,2942
1400000US06037920106,6037920106,2014,3473
1400000US06037920109,6037920109,2014,4223
1400000US06037920110,6037920110,2014,4846
1400000US06037920111,6037920111,2014,3269
1400000US06037920112,6037920112,2014,3840
1400000US06037920114,6037920114,2014,6641
1400000US06037920115,6037920115,2014,4095
1400000US06037920116,6037920116,2014,4853
1400000US06037920118,6037920118,2014,5759
1400000US06037920119,6037920119,2014,1896
1400000US06037920120,6037920120,2014,976
1400000US06037920121,6037920121,2014,7949
1400000US06037920200,6037920200,2014,6212
1400000US06037920303,6037920303,2014,1314
1400000US06037920312,6037920312,2014,5557
1400000US06037920313,6037920313,2014,5820
1400000US06037920314,6037920314,2014,2837
1400000US06037920322,6037920322,2014,2838
1400000US06037920326,6037920326,2014,8204
1400000US06037920328,6037920328,2014,1933
1400000US06037920329,6037920329,2014,5893
1400000US06037920330,6037920330,2014,5536
1400000US06037920331,6037920331,2014,4288
1400000US06037920332,6037920332,2014,2232
1400000US06037920334,6037920334,2014,5890
1400000US06037920338,6037920338,2014,6256
1400000US06037920339,6037920339,2014,7062
1400000US06037920340,6037920340,2014,4000
1400000US06037920341,6037920341,2014,2186
1400000US06037920342,6037920342,2014,3704
1400000US06037920343,6037920343,2014,4086
1400000US06037930400,6037930400,2014,3778
1400000US06037980001,6037980001,2014,0
1400000US06037980002,6037980002,2014,0
1400000US06037980003,6037980003,2014,0
1400000US06037980004,6037980004,2014,10
1400000US06037980005,6037980005,2014,0
1400000US06037980006,6037980006,2014,55
1400000US06037980007,6037980007,2014,0
1400000US06037980008,6037980008,2014,122
1400000US06037980009,6037980009,2014,4
1400000US06037980010,6037980010,2014,173
1400000US06037980011,6037980011,2014,33
1400000US06037980012,6037980012,2014,70
1400000US06037980013,6037980013,2014,0
1400000US06037980014,6037980014,2014,104
1400000US06037980015,6037980015,2014,486
1400000US06037980016,6037980016,2014,350
1400000US06037980017,6037980017,2014,1006
1400000US06037980018,6037980018,2014,23
1400000US06037980019,6037980019,2014,304
1400000US06037980020,6037980020,2014,0
1400000US06037980021,6037980021,2014,0
1400000US06037980022,6037980022,2014,391
1400000US06037980023,6037980023,2014,10
1400000US06037980024,6037980024,2014,216
1400000US06037980025,6037980025,2014,1399
1400000US06037980026,6037980026,2014,74
1400000US06037980028,6037980028,2014,0
1400000US06037980030,6037980030,2014,0
1400000US06037980031,6037980031,2014,1106
1400000US06037980033,6037980033,2014,1
1400000US06037980034,6037980034,2014,0
1400000US06037980035,6037980035,2014,6915
1400000US06037980036,6037980036,2014,8273
1400000US06037980037,6037980037,2014,2928
1400000US06037980038,6037980038,2014,5138
1400000US06037980039,6037980039,2014,155
1400000US06037101110,6037101110,2013,5012
1400000US06037101122,6037101122,2013,3504
1400000US06037101220,6037101220,2013,3123
1400000US06037101221,6037101221,2013,3595
1400000US06037101222,6037101222,2013,3009
1400000US06037101300,6037101300,2013,4247
1400000US06037101400,6037101400,2013,4047
1400000US06037102103,6037102103,2013,1755
1400000US06037102104,6037102104,2013,3223
1400000US06037102105,6037102105,2013,1847
1400000US06037102107,6037102107,2013,3542
1400000US06037103101,6037103101,2013,2786
1400000US06037103102,6037103102,2013,5114
1400000US06037103201,6037103201,2013,1590
1400000US06037103202,6037103202,2013,3854
1400000US06037103300,6037103300,2013,3249
1400000US06037103401,6037103401,2013,3754
1400000US06037103402,6037103402,2013,2943
1400000US06037104103,6037104103,2013,3573
1400000US06037104105,6037104105,2013,5670
1400000US06037104108,6037104108,2013,5395
1400000US06037104124,6037104124,2013,4277
1400000US06037104201,6037104201,2013,4697
1400000US06037104203,6037104203,2013,4612
1400000US06037104204,6037104204,2013,3623
1400000US06037104310,6037104310,2013,4725
1400000US06037104321,6037104321,2013,2480
1400000US06037104322,6037104322,2013,3303
1400000US06037104401,6037104401,2013,3290
1400000US06037104403,6037104403,2013,3251
1400000US06037104404,6037104404,2013,2791
1400000US06037104500,6037104500,2013,3070
1400000US06037104610,6037104610,2013,3554
1400000US06037104620,6037104620,2013,3402
1400000US06037104701,6037104701,2013,4108
1400000US06037104703,6037104703,2013,2093
1400000US06037104704,6037104704,2013,4095
1400000US06037104821,6037104821,2013,3420
1400000US06037104822,6037104822,2013,2017
1400000US06037104823,6037104823,2013,2483
1400000US06037104824,6037104824,2013,2767
1400000US06037106010,6037106010,2013,2633
1400000US06037106020,6037106020,2013,5911
1400000US06037106111,6037106111,2013,3162
1400000US06037106112,6037106112,2013,5799
1400000US06037106113,6037106113,2013,3631
1400000US06037106114,6037106114,2013,5558
1400000US06037106403,6037106403,2013,3148
1400000US06037106405,6037106405,2013,3202
1400000US06037106406,6037106406,2013,4865
1400000US06037106407,6037106407,2013,2672
1400000US06037106408,6037106408,2013,3783
1400000US06037106510,6037106510,2013,5184
1400000US06037106520,6037106520,2013,5297
1400000US06037106603,6037106603,2013,2156
1400000US06037106604,6037106604,2013,4649
1400000US06037106641,6037106641,2013,2127
1400000US06037106642,6037106642,2013,3477
1400000US06037106643,6037106643,2013,4331
1400000US06037106645,6037106645,2013,3487
1400000US06037106646,6037106646,2013,3620
1400000US06037106648,6037106648,2013,4395
1400000US06037106649,6037106649,2013,2701
1400000US06037107010,6037107010,2013,3175
1400000US06037107020,6037107020,2013,5375
1400000US06037108101,6037108101,2013,2307
1400000US06037108102,6037108102,2013,3772
1400000US06037108103,6037108103,2013,3299
1400000US06037108104,6037108104,2013,1870
1400000US06037108202,6037108202,2013,5498
1400000US06037108203,6037108203,2013,2731
1400000US06037108204,6037108204,2013,2851
1400000US06037109100,6037109100,2013,2444
1400000US06037109200,6037109200,2013,2349
1400000US06037109300,6037109300,2013,3386
1400000US06037109400,6037109400,2013,3710
1400000US06037109500,6037109500,2013,4765
1400000US06037109601,6037109601,2013,5210
1400000US06037109603,6037109603,2013,3910
1400000US06037109604,6037109604,2013,2975
1400000US06037109700,6037109700,2013,4455
1400000US06037109800,6037109800,2013,4313
1400000US06037111100,6037111100,2013,3054
1400000US06037111201,6037111201,2013,3191
1400000US06037111202,6037111202,2013,5313
1400000US06037111204,6037111204,2013,6083
1400000US06037111205,6037111205,2013,3863
1400000US06037111206,6037111206,2013,4652
1400000US06037111302,6037111302,2013,4762
1400000US06037111303,6037111303,2013,5939
1400000US06037111304,6037111304,2013,1661
1400000US06037111401,6037111401,2013,3735
1400000US06037111402,6037111402,2013,4314
1400000US06037113101,6037113101,2013,3861
1400000US06037113102,6037113102,2013,2943
1400000US06037113211,6037113211,2013,4085
1400000US06037113212,6037113212,2013,3177
1400000US06037113213,6037113213,2013,4552
1400000US06037113231,6037113231,2013,2170
1400000US06037113232,6037113232,2013,4132
1400000US06037113234,6037113234,2013,4742
1400000US06037113235,6037113235,2013,1637
1400000US06037113237,6037113237,2013,3847
1400000US06037113238,6037113238,2013,4278
1400000US06037113239,6037113239,2013,2617
1400000US06037113301,6037113301,2013,2297
1400000US06037113303,6037113303,2013,4321
1400000US06037113322,6037113322,2013,4152
1400000US06037113323,6037113323,2013,4052
1400000US06037113324,6037113324,2013,1816
1400000US06037113423,6037113423,2013,1526
1400000US06037113424,6037113424,2013,3739
1400000US06037113425,6037113425,2013,1011
1400000US06037113426,6037113426,2013,5560
1400000US06037113427,6037113427,2013,1114
1400000US06037113428,6037113428,2013,5457
1400000US06037115101,6037115101,2013,5252
1400000US06037115103,6037115103,2013,2289
1400000US06037115104,6037115104,2013,3732
1400000US06037115202,6037115202,2013,4969
1400000US06037115203,6037115203,2013,3079
1400000US06037115204,6037115204,2013,3944
1400000US06037115301,6037115301,2013,3914
1400000US06037115302,6037115302,2013,4007
1400000US06037115401,6037115401,2013,5964
1400000US06037115403,6037115403,2013,3536
1400000US06037115404,6037115404,2013,2889
1400000US06037117101,6037117101,2013,5124
1400000US06037117102,6037117102,2013,2687
1400000US06037117201,6037117201,2013,5052
1400000US06037117202,6037117202,2013,2511
1400000US06037117301,6037117301,2013,4154
1400000US06037117302,6037117302,2013,5107
1400000US06037117303,6037117303,2013,3603
1400000US06037117404,6037117404,2013,4124
1400000US06037117405,6037117405,2013,3801
1400000US06037117407,6037117407,2013,3484
1400000US06037117408,6037117408,2013,3269
1400000US06037117510,6037117510,2013,3931
1400000US06037117520,6037117520,2013,3633
1400000US06037117530,6037117530,2013,5626
1400000US06037119001,6037119001,2013,3849
1400000US06037119003,6037119003,2013,3506
1400000US06037119004,6037119004,2013,3506
1400000US06037119201,6037119201,2013,4064
1400000US06037119202,6037119202,2013,4270
1400000US06037119310,6037119310,2013,3802
1400000US06037119320,6037119320,2013,4683
1400000US06037119340,6037119340,2013,3981
1400000US06037119341,6037119341,2013,2549
1400000US06037119342,6037119342,2013,3511
1400000US06037119400,6037119400,2013,5415
1400000US06037119700,6037119700,2013,4562
1400000US06037119801,6037119801,2013,3007
1400000US06037119802,6037119802,2013,3092
1400000US06037119900,6037119900,2013,5051
1400000US06037120010,6037120010,2013,2993
1400000US06037120020,6037120020,2013,5051
1400000US06037120030,6037120030,2013,3110
1400000US06037120103,6037120103,2013,3497
1400000US06037120104,6037120104,2013,2674
1400000US06037120105,6037120105,2013,2991
1400000US06037120106,6037120106,2013,4331
1400000US06037120107,6037120107,2013,3742
1400000US06037120108,6037120108,2013,4613
1400000US06037120300,6037120300,2013,5439
1400000US06037120400,6037120400,2013,6883
1400000US06037121010,6037121010,2013,4989
1400000US06037121020,6037121020,2013,3364
1400000US06037121101,6037121101,2013,3039
1400000US06037121102,6037121102,2013,2559
1400000US06037121210,6037121210,2013,2847
1400000US06037121221,6037121221,2013,2134
1400000US06037121222,6037121222,2013,4522
1400000US06037121600,6037121600,2013,2902
1400000US06037121801,6037121801,2013,3761
1400000US06037121802,6037121802,2013,3297
1400000US06037121900,6037121900,2013,4210
1400000US06037122000,6037122000,2013,5580
1400000US06037122120,6037122120,2013,4956
1400000US06037122121,6037122121,2013,3034
1400000US06037122122,6037122122,2013,2118
1400000US06037122200,6037122200,2013,4230
1400000US06037122410,6037122410,2013,3679
1400000US06037122420,6037122420,2013,5029
1400000US06037123010,6037123010,2013,4713
1400000US06037123020,6037123020,2013,3395
1400000US06037123103,6037123103,2013,4586
1400000US06037123104,6037123104,2013,4346
1400000US06037123203,6037123203,2013,3839
1400000US06037123204,6037123204,2013,3378
1400000US06037123205,6037123205,2013,2914
1400000US06037123206,6037123206,2013,2752
1400000US06037123301,6037123301,2013,4553
1400000US06037123303,6037123303,2013,3381
1400000US06037123304,6037123304,2013,4711
1400000US06037123410,6037123410,2013,4046
1400000US06037123420,6037123420,2013,4449
1400000US06037123510,6037123510,2013,4920
1400000US06037123520,6037123520,2013,2725
1400000US06037123601,6037123601,2013,5557
1400000US06037123602,6037123602,2013,3412
1400000US06037123700,6037123700,2013,4012
1400000US06037123800,6037123800,2013,5212
1400000US06037123901,6037123901,2013,4479
1400000US06037123902,6037123902,2013,2622
1400000US06037124000,6037124000,2013,4682
1400000US06037124102,6037124102,2013,3748
1400000US06037124103,6037124103,2013,2023
1400000US06037124104,6037124104,2013,2778
1400000US06037124105,6037124105,2013,2598
1400000US06037124201,6037124201,2013,3474
1400000US06037124203,6037124203,2013,2659
1400000US06037124204,6037124204,2013,3230
1400000US06037124300,6037124300,2013,3944
1400000US06037124400,6037124400,2013,4100
1400000US06037124500,6037124500,2013,3055
1400000US06037124600,6037124600,2013,3319
1400000US06037124700,6037124700,2013,4728
1400000US06037124902,6037124902,2013,2903
1400000US06037124903,6037124903,2013,3383
1400000US06037125101,6037125101,2013,2721
1400000US06037125102,6037125102,2013,2717
1400000US06037125200,6037125200,2013,3920
1400000US06037125310,6037125310,2013,4303
1400000US06037125321,6037125321,2013,2145
1400000US06037125322,6037125322,2013,3089
1400000US06037125402,6037125402,2013,4029
1400000US06037125403,6037125403,2013,1559
1400000US06037125404,6037125404,2013,2126
1400000US06037125501,6037125501,2013,3195
1400000US06037125502,6037125502,2013,3030
1400000US06037125600,6037125600,2013,2654
1400000US06037127102,6037127102,2013,5687
1400000US06037127103,6037127103,2013,3054
1400000US06037127104,6037127104,2013,4149
1400000US06037127210,6037127210,2013,5478
1400000US06037127220,6037127220,2013,5235
1400000US06037127300,6037127300,2013,4581
1400000US06037127400,6037127400,2013,6025
1400000US06037127520,6037127520,2013,3941
1400000US06037127603,6037127603,2013,3013
1400000US06037127604,6037127604,2013,2916
1400000US06037127605,6037127605,2013,3324
1400000US06037127606,6037127606,2013,3721
1400000US06037127711,6037127711,2013,3621
1400000US06037127712,6037127712,2013,2729
1400000US06037127803,6037127803,2013,3737
1400000US06037127804,6037127804,2013,3788
1400000US06037127805,6037127805,2013,4447
1400000US06037127806,6037127806,2013,3540
1400000US06037127910,6037127910,2013,5416
1400000US06037127920,6037127920,2013,3616
1400000US06037128101,6037128101,2013,3447
1400000US06037128102,6037128102,2013,4505
1400000US06037128210,6037128210,2013,5211
1400000US06037128220,6037128220,2013,2905
1400000US06037128302,6037128302,2013,5119
1400000US06037128303,6037128303,2013,3531
1400000US06037128400,6037128400,2013,4126
1400000US06037128500,6037128500,2013,4263
1400000US06037128601,6037128601,2013,4048
1400000US06037128602,6037128602,2013,2885
1400000US06037128703,6037128703,2013,2734
1400000US06037128704,6037128704,2013,2750
1400000US06037128801,6037128801,2013,3355
1400000US06037128802,6037128802,2013,4712
1400000US06037128910,6037128910,2013,3573
1400000US06037131021,6037131021,2013,3371
1400000US06037131022,6037131022,2013,3022
1400000US06037131023,6037131023,2013,2300
1400000US06037131024,6037131024,2013,3343
1400000US06037131100,6037131100,2013,3610
1400000US06037131200,6037131200,2013,3257
1400000US06037131300,6037131300,2013,5058
1400000US06037131400,6037131400,2013,5753
1400000US06037131600,6037131600,2013,5410
1400000US06037131701,6037131701,2013,4869
1400000US06037131702,6037131702,2013,3498
1400000US06037131801,6037131801,2013,2964
1400000US06037131802,6037131802,2013,2977
1400000US06037131900,6037131900,2013,4816
1400000US06037132001,6037132001,2013,3200
1400000US06037132002,6037132002,2013,3284
1400000US06037132101,6037132101,2013,4122
1400000US06037132102,6037132102,2013,5031
1400000US06037132301,6037132301,2013,3497
1400000US06037132302,6037132302,2013,3589
1400000US06037132501,6037132501,2013,3386
1400000US06037132502,6037132502,2013,3880
1400000US06037132700,6037132700,2013,5310
1400000US06037132900,6037132900,2013,3784
1400000US06037133000,6037133000,2013,4828
1400000US06037133101,6037133101,2013,2541
1400000US06037133102,6037133102,2013,3277
1400000US06037134001,6037134001,2013,3856
1400000US06037134002,6037134002,2013,3711
1400000US06037134101,6037134101,2013,6020
1400000US06037134103,6037134103,2013,4462
1400000US06037134104,6037134104,2013,4155
1400000US06037134201,6037134201,2013,4469
1400000US06037134302,6037134302,2013,3689
1400000US06037134303,6037134303,2013,5567
1400000US06037134304,6037134304,2013,3079
1400000US06037134305,6037134305,2013,4590
1400000US06037134306,6037134306,2013,3451
1400000US06037134421,6037134421,2013,3921
1400000US06037134422,6037134422,2013,4749
1400000US06037134423,6037134423,2013,3530
1400000US06037134424,6037134424,2013,2837
1400000US06037134520,6037134520,2013,5256
1400000US06037134521,6037134521,2013,2477
1400000US06037134522,6037134522,2013,3791
1400000US06037134710,6037134710,2013,5769
1400000US06037134720,6037134720,2013,4927
1400000US06037134801,6037134801,2013,2925
1400000US06037134802,6037134802,2013,3006
1400000US06037134901,6037134901,2013,2956
1400000US06037134904,6037134904,2013,4641
1400000US06037134905,6037134905,2013,2871
1400000US06037134906,6037134906,2013,1425
1400000US06037134907,6037134907,2013,3192
1400000US06037135102,6037135102,2013,3682
1400000US06037135111,6037135111,2013,2969
1400000US06037135113,6037135113,2013,2928
1400000US06037135115,6037135115,2013,1147
1400000US06037135116,6037135116,2013,3219
1400000US06037135201,6037135201,2013,2649
1400000US06037135202,6037135202,2013,4364
1400000US06037135204,6037135204,2013,3012
1400000US06037135205,6037135205,2013,4286
1400000US06037137000,6037137000,2013,4880
1400000US06037137103,6037137103,2013,4389
1400000US06037137104,6037137104,2013,2718
1400000US06037137202,6037137202,2013,2470
1400000US06037137203,6037137203,2013,3192
1400000US06037137301,6037137301,2013,2284
1400000US06037137302,6037137302,2013,4571
1400000US06037137401,6037137401,2013,4182
1400000US06037137402,6037137402,2013,5902
1400000US06037137501,6037137501,2013,3640
1400000US06037137502,6037137502,2013,3846
1400000US06037137504,6037137504,2013,1885
1400000US06037138000,6037138000,2013,4585
1400000US06037139001,6037139001,2013,4907
1400000US06037139200,6037139200,2013,5393
1400000US06037139301,6037139301,2013,5064
1400000US06037139302,6037139302,2013,4183
1400000US06037139303,6037139303,2013,4613
1400000US06037139401,6037139401,2013,2961
1400000US06037139402,6037139402,2013,3205
1400000US06037139502,6037139502,2013,2853
1400000US06037139504,6037139504,2013,3445
1400000US06037139505,6037139505,2013,2500
1400000US06037139506,6037139506,2013,2697
1400000US06037139600,6037139600,2013,5131
1400000US06037139701,6037139701,2013,4958
1400000US06037139703,6037139703,2013,2744
1400000US06037139704,6037139704,2013,3963
1400000US06037139705,6037139705,2013,1898
1400000US06037139801,6037139801,2013,3205
1400000US06037139802,6037139802,2013,3808
1400000US06037141101,6037141101,2013,4331
1400000US06037141102,6037141102,2013,3047
1400000US06037141201,6037141201,2013,3765
1400000US06037141202,6037141202,2013,2758
1400000US06037141303,6037141303,2013,3359
1400000US06037141304,6037141304,2013,3137
1400000US06037141305,6037141305,2013,3070
1400000US06037141306,6037141306,2013,2636
1400000US06037141400,6037141400,2013,4451
1400000US06037141500,6037141500,2013,3010
1400000US06037141600,6037141600,2013,3752
1400000US06037141700,6037141700,2013,3192
1400000US06037143101,6037143101,2013,3277
1400000US06037143102,6037143102,2013,936
1400000US06037143200,6037143200,2013,4059
1400000US06037143301,6037143301,2013,2206
1400000US06037143302,6037143302,2013,3948
1400000US06037143401,6037143401,2013,4040
1400000US06037143402,6037143402,2013,2361
1400000US06037143500,6037143500,2013,4489
1400000US06037143602,6037143602,2013,4168
1400000US06037143603,6037143603,2013,2223
1400000US06037143605,6037143605,2013,1773
1400000US06037143606,6037143606,2013,1250
1400000US06037143700,6037143700,2013,3584
1400000US06037143801,6037143801,2013,2807
1400000US06037143802,6037143802,2013,2284
1400000US06037143901,6037143901,2013,4001
1400000US06037143902,6037143902,2013,2705
1400000US06037181000,6037181000,2013,6192
1400000US06037181300,6037181300,2013,3898
1400000US06037181400,6037181400,2013,4778
1400000US06037181500,6037181500,2013,3490
1400000US06037181600,6037181600,2013,4379
1400000US06037183101,6037183101,2013,4049
1400000US06037183103,6037183103,2013,3833
1400000US06037183104,6037183104,2013,2038
1400000US06037183220,6037183220,2013,4508
1400000US06037183221,6037183221,2013,3327
1400000US06037183222,6037183222,2013,3267
1400000US06037183300,6037183300,2013,3626
1400000US06037183401,6037183401,2013,2811
1400000US06037183402,6037183402,2013,2998
1400000US06037183510,6037183510,2013,2584
1400000US06037183520,6037183520,2013,3639
1400000US06037183610,6037183610,2013,3178
1400000US06037183620,6037183620,2013,3031
1400000US06037183701,6037183701,2013,2986
1400000US06037183702,6037183702,2013,3142
1400000US06037183810,6037183810,2013,4201
1400000US06037183820,6037183820,2013,3651
1400000US06037185101,6037185101,2013,2282
1400000US06037185102,6037185102,2013,4096
1400000US06037185202,6037185202,2013,3951
1400000US06037185203,6037185203,2013,3143
1400000US06037185204,6037185204,2013,1961
1400000US06037185310,6037185310,2013,3559
1400000US06037185320,6037185320,2013,2712
1400000US06037186100,6037186100,2013,4613
1400000US06037186201,6037186201,2013,3013
1400000US06037186202,6037186202,2013,1971
1400000US06037186203,6037186203,2013,2705
1400000US06037186301,6037186301,2013,2640
1400000US06037186302,6037186302,2013,4194
1400000US06037186401,6037186401,2013,3717
1400000US06037186403,6037186403,2013,3067
1400000US06037186404,6037186404,2013,2361
1400000US06037187101,6037187101,2013,3138
1400000US06037187102,6037187102,2013,2830
1400000US06037187200,6037187200,2013,3036
1400000US06037187300,6037187300,2013,3174
1400000US06037188100,6037188100,2013,3734
1400000US06037188201,6037188201,2013,3239
1400000US06037188202,6037188202,2013,2450
1400000US06037188300,6037188300,2013,3310
1400000US06037189101,6037189101,2013,2776
1400000US06037189102,6037189102,2013,2896
1400000US06037189201,6037189201,2013,3365
1400000US06037189202,6037189202,2013,2644
1400000US06037189300,6037189300,2013,3177
1400000US06037189400,6037189400,2013,3376
1400000US06037189501,6037189501,2013,2520
1400000US06037189502,6037189502,2013,1831
1400000US06037189600,6037189600,2013,3480
1400000US06037189702,6037189702,2013,2130
1400000US06037189703,6037189703,2013,3082
1400000US06037189704,6037189704,2013,880
1400000US06037189801,6037189801,2013,2345
1400000US06037189802,6037189802,2013,1821
1400000US06037189903,6037189903,2013,2060
1400000US06037189904,6037189904,2013,2470
1400000US06037189905,6037189905,2013,2484
1400000US06037189906,6037189906,2013,2798
1400000US06037189907,6037189907,2013,2239
1400000US06037190101,6037190101,2013,1752
1400000US06037190102,6037190102,2013,2938
1400000US06037190201,6037190201,2013,2769
1400000US06037190202,6037190202,2013,3110
1400000US06037190302,6037190302,2013,2750
1400000US06037190303,6037190303,2013,1875
1400000US06037190401,6037190401,2013,3370
1400000US06037190402,6037190402,2013,2294
1400000US06037190510,6037190510,2013,4612
1400000US06037190520,6037190520,2013,3667
1400000US06037190701,6037190701,2013,2203
1400000US06037190702,6037190702,2013,996
1400000US06037190801,6037190801,2013,2519
1400000US06037190802,6037190802,2013,2886
1400000US06037190901,6037190901,2013,4232
1400000US06037190902,6037190902,2013,4055
1400000US06037191000,6037191000,2013,3338
1400000US06037191110,6037191110,2013,3457
1400000US06037191120,6037191120,2013,4383
1400000US06037191201,6037191201,2013,4935
1400000US06037191203,6037191203,2013,2599
1400000US06037191204,6037191204,2013,1744
1400000US06037191301,6037191301,2013,2484
1400000US06037191302,6037191302,2013,2477
1400000US06037191410,6037191410,2013,5009
1400000US06037191420,6037191420,2013,3995
1400000US06037191500,6037191500,2013,5631
1400000US06037191610,6037191610,2013,4610
1400000US06037191620,6037191620,2013,2913
1400000US06037191710,6037191710,2013,2805
1400000US06037191720,6037191720,2013,4271
1400000US06037191810,6037191810,2013,3900
1400000US06037191820,6037191820,2013,2623
1400000US06037191901,6037191901,2013,3791
1400000US06037191902,6037191902,2013,2944
1400000US06037192001,6037192001,2013,2478
1400000US06037192002,6037192002,2013,2572
1400000US06037192300,6037192300,2013,2771
1400000US06037192410,6037192410,2013,3607
1400000US06037192420,6037192420,2013,3964
1400000US06037192510,6037192510,2013,3855
1400000US06037192520,6037192520,2013,5000
1400000US06037192610,6037192610,2013,4971
1400000US06037192620,6037192620,2013,3768
1400000US06037192700,6037192700,2013,2902
1400000US06037194101,6037194101,2013,2944
1400000US06037194102,6037194102,2013,3459
1400000US06037194200,6037194200,2013,3621
1400000US06037194300,6037194300,2013,3700
1400000US06037194401,6037194401,2013,2460
1400000US06037194402,6037194402,2013,3508
1400000US06037194500,6037194500,2013,2202
1400000US06037195100,6037195100,2013,4521
1400000US06037195201,6037195201,2013,2895
1400000US06037195202,6037195202,2013,3354
1400000US06037195300,6037195300,2013,3342
1400000US06037195400,6037195400,2013,3998
1400000US06037195500,6037195500,2013,5058
1400000US06037195600,6037195600,2013,3289
1400000US06037195710,6037195710,2013,5091
1400000US06037195720,6037195720,2013,2249
1400000US06037195802,6037195802,2013,2704
1400000US06037195803,6037195803,2013,2735
1400000US06037195804,6037195804,2013,2465
1400000US06037195901,6037195901,2013,2499
1400000US06037195902,6037195902,2013,1924
1400000US06037195903,6037195903,2013,2252
1400000US06037197200,6037197200,2013,3797
1400000US06037197300,6037197300,2013,3937
1400000US06037197410,6037197410,2013,3729
1400000US06037197420,6037197420,2013,3550
1400000US06037197500,6037197500,2013,4008
1400000US06037197600,6037197600,2013,2523
1400000US06037197700,6037197700,2013,5410
1400000US06037199001,6037199001,2013,779
1400000US06037199002,6037199002,2013,4249
1400000US06037199110,6037199110,2013,2783
1400000US06037199120,6037199120,2013,4371
1400000US06037199201,6037199201,2013,4402
1400000US06037199202,6037199202,2013,2649
1400000US06037199300,6037199300,2013,4195
1400000US06037199400,6037199400,2013,4744
1400000US06037199700,6037199700,2013,3358
1400000US06037199801,6037199801,2013,2841
1400000US06037199802,6037199802,2013,2521
1400000US06037199900,6037199900,2013,2881
1400000US06037201110,6037201110,2013,2767
1400000US06037201120,6037201120,2013,4283
1400000US06037201200,6037201200,2013,2919
1400000US06037201301,6037201301,2013,3253
1400000US06037201302,6037201302,2013,3633
1400000US06037201401,6037201401,2013,4970
1400000US06037201402,6037201402,2013,4690
1400000US06037201501,6037201501,2013,5196
1400000US06037201503,6037201503,2013,3364
1400000US06037201504,6037201504,2013,2211
1400000US06037201601,6037201601,2013,2495
1400000US06037201602,6037201602,2013,2930
1400000US06037201700,6037201700,2013,5637
1400000US06037203100,6037203100,2013,4858
1400000US06037203200,6037203200,2013,5098
1400000US06037203300,6037203300,2013,2220
1400000US06037203500,6037203500,2013,3503
1400000US06037203601,6037203601,2013,2810
1400000US06037203602,6037203602,2013,1902
1400000US06037203710,6037203710,2013,3194
1400000US06037203720,6037203720,2013,4381
1400000US06037203800,6037203800,2013,4709
1400000US06037203900,6037203900,2013,2879
1400000US06037204110,6037204110,2013,3235
1400000US06037204120,6037204120,2013,2636
1400000US06037204200,6037204200,2013,2782
1400000US06037204300,6037204300,2013,5158
1400000US06037204410,6037204410,2013,2097
1400000US06037204420,6037204420,2013,2903
1400000US06037204600,6037204600,2013,4694
1400000US06037204700,6037204700,2013,4441
1400000US06037204810,6037204810,2013,4083
1400000US06037204820,6037204820,2013,2614
1400000US06037204910,6037204910,2013,2967
1400000US06037204920,6037204920,2013,2591
